BOROUGH,MONTH,REFUSE_TONS_COLLECTED,MGP_TONS_COLLECTED,PAPER_TONS_COLLECTED,RECYCLABLE_TONS_COLLECTED,TOTAL_WASTE_TONS,CAPTURE_RATE
Manhattan,2018 / 07,2819.0,363.4,497.9,861.3,3680.3,0.2340298345243594
Bronx,2018 / 07,1562.0,145.2,91.5,236.7,1798.7,0.13159504086284537
Bronx,2018 / 07,2609.8,420.1,296.8,716.9000000000001,3326.7000000000003,0.21549884269696698
Brooklyn,2018 / 07,2373.8,356.3,456.2,812.5,3186.3,0.25499796001631986
Queens,2018 / 07,7510.5,850.9,486.6,1337.5,8848.0,0.15116410488245932
Queens,2018 / 07,4058.8,600.4,607.2,1207.6,5266.4,0.2293027495063041
Queens,2018 / 07,5575.4,822.7,517.2,1339.9,6915.299999999999,0.1937587667924747
Brooklyn,2018 / 08,2447.3,388.6,514.2,902.8000000000001,3350.1000000000004,0.26948449300020894
Manhattan,2018 / 08,1921.9,303.0,443.5,746.5,2668.4,0.27975565882176584
Brooklyn,2018 / 08,5448.8,389.9,605.7,995.6,6444.400000000001,0.15449072062565947
Brooklyn,2018 / 08,2874.8,273.3,294.9,568.2,3443.0,0.16503049665988964
Queens,2018 / 08,6913.7,721.8,829.9,1551.6999999999998,8465.4,0.1832990762397524
Bronx,2018 / 08,2436.7,359.8,337.2,697.0,3133.7,0.2224207805469573
Manhattan,2018 / 08,2862.2,429.6,605.8,1035.4,3897.6,0.26565065681444994
Queens,2018 / 08,5622.6,820.4,522.0,1342.4,6965.0,0.19273510409188802
Bronx,2018 / 08,4125.7,346.0,228.8,574.8,4700.5,0.12228486331241356
Bronx,2018 / 08,2026.7,142.8,116.3,259.1,2285.8,0.11335199930002625
Bronx,2018 / 08,2330.9,195.9,137.0,332.9,2663.8,0.12497184473308805
Queens,2018 / 09,3706.9,482.0,377.3,859.3,4566.2,0.18818711401165084
Queens,2018 / 09,5098.5,776.6,482.5,1259.1,6357.6,0.1980464326160815
Bronx,2018 / 09,3688.0,532.6,375.9,908.5,4596.5,0.19765038616338518
Bronx,2018 / 09,2426.1,393.2,306.1,699.3,3125.3999999999996,0.22374736033787676
Manhattan,2018 / 09,4907.8,741.3,1205.7,1947.0,6854.8,0.28403454513625487
Brooklyn,2018 / 10,3419.5,458.3,515.9,974.2,4393.7,0.22172656303343424
Brooklyn,2018 / 10,5191.6,529.7,609.5,1139.2,6330.8,0.17994566247551652
Bronx,2018 / 10,3894.2,326.0,200.0,526.0,4420.2,0.1189991403103932
Staten Island,2018 / 10,4452.0,520.4,561.7,1082.1,5534.1,0.19553314902152108
Brooklyn,2018 / 10,2153.6,220.6,189.8,410.4,2564.0,0.16006240249609985
Staten Island,2018 / 10,5988.7,709.5,769.2,1478.7,7467.4,0.19802073010686452
Queens,2018 / 11,2955.6,258.2,264.4,522.5999999999999,3478.2,0.1502501293772641
Bronx,2018 / 11,3751.4,546.8,387.6,934.4,4685.8,0.1994109863843954
Staten Island,2018 / 11,5181.2,665.5,676.5,1342.0,6523.2,0.2057272504292372
Manhattan,2018 / 11,5136.0,821.6,1298.5,2120.1,7256.1,0.2921817505271426
Manhattan,2018 / 11,2480.2,428.0,566.2,994.2,3474.3999999999996,0.2861501266405711
Bronx,2018 / 11,2021.5,156.7,120.2,276.9,2298.4,0.12047511312217193
Brooklyn,2018 / 12,4472.2,437.6,351.6,789.2,5261.4,0.149998099365188
Queens,2018 / 12,3521.3,461.2,442.7,903.9,4425.2,0.20426195426195426
Manhattan,2018 / 12,4838.2,477.9,478.7,956.5999999999999,5794.799999999999,0.16507903637744184
Queens,2018 / 12,2881.0,251.3,287.2,538.5,3419.5,0.15747916362041234
Brooklyn,2018 / 12,3176.2,388.5,442.4,830.9,4007.1,0.20735694142896358
Brooklyn,2018 / 12,2896.1,353.3,277.7,631.0,3527.1,0.17890051316945935
Queens,2019 / 01,2681.7,390.1,442.1,832.2,3513.8999999999996,0.2368308716810382
Brooklyn,2019 / 01,3213.2,437.0,469.1,906.1,4119.3,0.21996455708494161
Staten Island,2019 / 01,4667.4,694.3,672.2,1366.5,6033.9,0.22647044200268485
Brooklyn,2019 / 01,4347.0,436.2,290.8,727.0,5074.0,0.14327946393378005
Manhattan,2019 / 01,2843.3,334.7,350.9,685.5999999999999,3528.9,0.19428150415143525
Queens,2019 / 01,3355.2,414.5,472.8,887.3,4242.5,0.20914555097230406
Bronx,2019 / 01,3932.8,380.4,258.3,638.7,4571.5,0.1397134419774691
Bronx,2019 / 01,2354.8,423.8,330.3,754.1,3108.9,0.2425616777638393
Manhattan,2019 / 01,2934.9,447.3,579.5,1026.8,3961.7,0.25918166443698415
Bronx,2019 / 01,1505.1,168.1,105.7,273.8,1778.8999999999999,0.153915340941031
Manhattan,2019 / 01,1897.3,387.6,525.8,913.4,2810.7,0.3249724267975949
Brooklyn,2019 / 02,2729.8,374.1,413.9,788.0,3517.8,0.22400363863778497
Brooklyn,2019 / 02,2745.6,341.3,345.2,686.5,3432.1,0.20002330934413334
Queens,2019 / 02,3728.5,622.3,380.2,1002.5,4731.0,0.2119002325089833
Queens,2019 / 02,3125.6,424.3,370.0,794.3,3919.8999999999996,0.20263272022245465
Bronx,2019 / 02,2066.2,345.9,267.1,613.0,2679.2,0.22879964168408481
Queens,2019 / 02,2517.9,336.7,361.0,697.7,3215.6000000000004,0.21697350416718497
Brooklyn,2019 / 02,2542.7,301.1,226.2,527.3,3070.0,0.1717589576547231
Brooklyn,2019 / 02,4275.3,476.0,463.5,939.5,5214.8,0.18016031295543453
Bronx,2019 / 02,3196.4,290.8,179.4,470.20000000000005,3666.6000000000004,0.12823869524900453
Brooklyn,2019 / 02,1793.2,133.5,93.6,227.1,2020.3,0.11240904816116418
Staten Island,2019 / 02,4049.1,553.3,519.8,1073.1,5122.2,0.20949982429424854
Bronx,2019 / 03,3640.0,328.8,201.2,530.0,4170.0,0.12709832134292565
Staten Island,2019 / 03,5000.6,638.9,687.4,1326.3,6326.900000000001,0.20962872812909952
Manhattan,2019 / 03,2862.0,319.3,314.5,633.8,3495.8,0.18130327821957776
Brooklyn,2019 / 04,2697.4,272.3,299.4,571.7,3269.1000000000004,0.17487993637392554
Manhattan,2019 / 04,2879.2,388.8,520.3,909.0999999999999,3788.2999999999997,0.23997571470052528
Brooklyn,2019 / 04,6412.0,429.4,653.9,1083.3,7495.3,0.14453057249209503
Queens,2019 / 04,3618.5,412.7,436.2,848.9,4467.4,0.19002104132157407
Queens,2019 / 04,6854.9,812.3,454.4,1266.6999999999998,8121.599999999999,0.15596680457052797
Bronx,2019 / 04,3734.0,559.1,366.3,925.4000000000001,4659.4,0.19860926299523549
Bronx,2019 / 04,1995.2,158.0,133.3,291.3,2286.5,0.1273999562650339
Staten Island,2019 / 04,5332.0,683.9,604.8,1288.6999999999998,6620.7,0.19464709169725253
Manhattan,2019 / 05,1404.7,198.0,308.3,506.3,1911.0,0.26493982208267924
Manhattan,2019 / 05,5070.3,798.0,1174.0,1972.0,7042.3,0.28002215185379775
Staten Island,2019 / 05,4994.5,560.3,566.4,1126.6999999999998,6121.2,0.18406521597072467
Queens,2019 / 05,3220.2,284.7,262.3,547.0,3767.2,0.14520067954979826
Brooklyn,2019 / 05,2653.4,423.4,533.2,956.6,3610.0,0.2649861495844875
Brooklyn,2019 / 05,5018.9,379.7,464.6,844.3,5863.2,0.1439998635557375
Bronx,2019 / 06,2207.1,347.7,317.8,665.5,2872.6,0.23167165633920492
Bronx,2019 / 06,3704.4,586.7,366.5,953.2,4657.6,0.20465475781518377
Bronx,2019 / 06,3764.1,367.8,235.0,602.8,4366.9,0.1380384254276489
Brooklyn,2019 / 06,4702.1,402.5,510.6,913.1,5615.200000000001,0.16261219546944009
Brooklyn,2019 / 06,3083.9,370.6,284.0,654.6,3738.5,0.1750969640230039
Brooklyn,2019 / 06,4950.2,526.9,620.0,1146.9,6097.1,0.18810582080005248
Queens,2019 / 06,3048.4,290.1,278.9,569.0,3617.4,0.15729529496323325
Queens,2019 / 07,3151.0,466.1,488.7,954.8,4105.8,0.23254907691558283
Queens,2019 / 07,4311.2,571.9,391.9,963.8,5275.0,0.18271090047393365
Queens,2019 / 07,3371.7,318.5,261.7,580.2,3951.8999999999996,0.14681545585667655
Brooklyn,2019 / 07,3120.3,245.1,266.5,511.6,3631.9,0.14086290922106887
Bronx,2019 / 07,3285.1,375.6,304.9,680.5,3965.6,0.1716007665926972
Queens,2019 / 07,3230.2,418.9,451.4,870.3,4100.5,0.2122424094622607
Queens,2019 / 07,7905.4,966.2,513.6,1479.8000000000002,9385.2,0.15767378425606274
Bronx,2019 / 08,1997.8,196.5,112.5,309.0,2306.8,0.13395179469394833
Brooklyn,2019 / 08,5912.6,668.3,552.0,1220.3,7132.900000000001,0.17108048619775965
Bronx,2019 / 08,3153.7,369.1,294.3,663.4000000000001,3817.1,0.1737968614917084
Bronx,2019 / 08,2568.6,434.1,304.8,738.9000000000001,3307.5,0.22340136054421772
Manhattan,2019 / 08,1305.5,174.3,275.8,450.1,1755.6,0.25637958532695376
Brooklyn,2019 / 08,4698.4,503.6,622.5,1126.1,5824.5,0.19333848399004205
Staten Island,2019 / 08,5401.8,724.3,614.6,1338.9,6740.700000000001,0.19862922248431172
Manhattan,2019 / 08,2738.3,269.5,278.5,548.0,3286.3,0.16675288318169368
Brooklyn,2019 / 09,4468.6,400.0,227.9,627.9,5096.5,0.12320219758657902
Brooklyn,2019 / 09,4637.7,374.1,486.4,860.5,5498.2,0.15650576552326217
Manhattan,2019 / 09,4958.2,721.8,1200.4,1922.2,6880.4,0.2793732922504506
Manhattan,2020 / 05,1459.8,278.8,297.4,576.2,2036.0,0.2830058939096267
Queens,2019 / 09,3557.2,375.1,435.3,810.4000000000001,4367.6,0.18554812711786794
Queens,2019 / 09,2848.1,264.7,243.9,508.6,3356.7,0.1515178598027825
Staten Island,2019 / 09,5506.4,671.8,662.0,1333.8,6840.2,0.19499429841232713
Brooklyn,2019 / 09,4860.9,488.0,537.8,1025.8,5886.7,0.17425722391152937
Manhattan,2019 / 09,2304.3,361.0,496.0,857.0,3161.3,0.2710910068642647
Brooklyn,2019 / 10,3765.0,349.4,368.4,717.8,4482.8,0.16012313732488623
Queens,2019 / 10,2709.0,405.1,430.2,835.3,3544.3,0.2356741810794797
Staten Island,2019 / 10,4022.9,493.2,514.1,1007.3,5030.2,0.20025048705816867
Brooklyn,2019 / 10,4706.1,499.4,543.8,1043.1999999999998,5749.3,0.1814481762997234
Manhattan,2019 / 10,2164.7,181.2,203.2,384.4,2549.1,0.15079832097603074
Bronx,2019 / 11,3427.3,533.6,329.5,863.1,4290.400000000001,0.20117005407421218
Bronx,2019 / 11,1789.4,184.2,114.9,299.1,2088.5,0.14321283217620304
Brooklyn,2019 / 11,5132.6,541.5,497.6,1039.1,6171.700000000001,0.16836528023073055
Queens,2019 / 11,4718.6,671.4,572.0,1243.4,5962.0,0.20855417645085544
Brooklyn,2019 / 11,6115.9,394.2,607.2,1001.4000000000001,7117.299999999999,0.14069942253382606
Manhattan,2019 / 11,4784.6,769.6,1150.2,1919.8000000000002,6704.400000000001,0.2863492631704552
Brooklyn,2019 / 11,4529.2,373.2,450.8,824.0,5353.2,0.15392662332810284
Queens,2019 / 11,2759.6,380.8,422.5,803.3,3562.8999999999996,0.22546240422128042
Manhattan,2019 / 11,2916.3,295.4,309.2,604.5999999999999,3520.9,0.1717174586043341
Staten Island,2019 / 11,5287.5,629.2,665.9,1295.1,6582.6,0.1967459666393218
Bronx,2019 / 12,3573.7,482.6,336.6,819.2,4392.9,0.186482733501787
Manhattan,2019 / 12,2864.3,428.3,631.3,1059.6,3923.9,0.27003746272840795
Staten Island,2019 / 12,5329.7,741.3,748.0,1489.3,6819.0,0.21840445813169085
Queens,2019 / 12,3656.9,409.4,529.7,939.1,4596.0,0.20432985204525675
Queens,2019 / 12,4066.2,437.1,385.6,822.7,4888.9,0.1682791630019023
Brooklyn,2019 / 12,3077.4,379.3,325.9,705.2,3782.6000000000004,0.18643261248876433
Bronx,2020 / 01,3496.6,618.1,389.0,1007.1,4503.7,0.22361613784221862
Queens,2020 / 01,2703.6,279.4,267.0,546.4,3250.0,0.1681230769230769
Staten Island,2020 / 01,4751.0,713.9,650.1,1364.0,6115.0,0.22305805396565823
Manhattan,2020 / 01,4683.6,859.9,1140.8,2000.6999999999998,6684.3,0.2993133162784435
Queens,2020 / 02,2625.6,361.8,370.6,732.4000000000001,3358.0,0.218106015485408
Bronx,2020 / 02,3262.2,308.4,199.7,508.09999999999997,3770.2999999999997,0.13476381189825742
Queens,2020 / 02,3267.8,467.4,367.3,834.7,4102.5,0.2034613040828763
Brooklyn,2020 / 02,2630.2,221.8,250.3,472.1,3102.2999999999997,0.1521774167553106
Staten Island,2020 / 02,3418.3,428.3,459.3,887.6,4305.900000000001,0.20613576720313986
Queens,2020 / 03,3937.1,700.2,638.0,1338.2,5275.3,0.25367277690368323
Manhattan,2020 / 03,1222.5,194.8,287.5,482.3,1704.8,0.282907085875176
Queens,2020 / 03,5999.5,829.1,417.8,1246.9,7246.4,0.17207164937072203
Manhattan,2020 / 03,2699.6,313.6,305.2,618.8,3318.3999999999996,0.1864754098360656
Queens,2020 / 03,2931.5,445.1,435.3,880.4000000000001,3811.9,0.23096093811485088
Manhattan,2020 / 03,2157.0,195.6,204.8,400.4,2557.4,0.15656526159380618
Manhattan,2020 / 04,1878.8,292.4,221.2,513.5999999999999,2392.3999999999996,0.21467981942818926
Brooklyn,2020 / 04,3079.0,534.7,480.5,1015.2,4094.2,0.24796052952957845
Queens,2020 / 04,3709.4,473.1,303.8,776.9000000000001,4486.3,0.17317165593027664
Brooklyn,2020 / 04,2777.8,276.5,284.9,561.4,3339.2000000000003,0.16812410158121704
Bronx,2020 / 04,3577.3,616.3,357.6,973.9,4551.2,0.2139875197750044
Bronx,2020 / 04,3837.1,383.4,218.4,601.8,4438.9,0.13557412872558516
Queens,2020 / 04,3617.3,586.7,346.3,933.0,4550.3,0.2050414258400545
Manhattan,2020 / 05,2061.0,438.2,420.9,859.0999999999999,2920.1,0.29420225334748806
Manhattan,2020 / 05,2171.0,326.1,282.3,608.4000000000001,2779.4,0.21889616463985034
Brooklyn,2020 / 05,4326.4,465.2,426.3,891.5,5217.9,0.17085417505126585
Queens,2020 / 05,4517.3,675.9,378.6,1054.5,5571.8,0.1892566136616533
Staten Island,2020 / 05,7306.6,988.1,853.2,1841.3000000000002,9147.900000000001,0.20128116835557885
Manhattan,2020 / 05,4845.6,582.9,499.2,1082.1,5927.700000000001,0.18254972417632467
Bronx,2020 / 05,2532.2,250.6,189.9,440.5,2972.7,0.14818178760049788
Bronx,2020 / 05,3101.6,567.3,357.9,925.1999999999999,4026.7999999999997,0.22976060395351147
Brooklyn,2020 / 05,2710.3,305.7,281.2,586.9,3297.2000000000003,0.17799951473977918
Queens,2020 / 05,7243.8,936.3,811.1,1747.4,8991.2,0.1943455823471839
Bronx,2020 / 05,4027.1,527.2,342.8,870.0,4897.1,0.1776561638520757
Bronx,2020 / 05,4410.5,446.0,321.1,767.1,5177.6,0.1481574474660074
Bronx,2020 / 06,4423.5,497.1,326.0,823.1,5246.6,0.15688255251019706
Brooklyn,2020 / 06,5303.7,543.8,559.8,1103.6,6407.299999999999,0.17224103756652567
Brooklyn,2020 / 06,2995.0,391.6,379.8,771.4000000000001,3766.4,0.20481096006796942
Brooklyn,2020 / 06,3240.9,292.2,315.8,608.0,3848.9,0.1579672114110525
Manhattan,2020 / 06,5361.5,585.8,533.9,1119.6999999999998,6481.2,0.17276121705856937
Brooklyn,2020 / 06,6530.9,442.9,792.0,1234.9,7765.799999999999,0.15901774446933994
Queens,2020 / 07,3550.5,495.0,487.1,982.1,4532.6,0.21667475621056345
Brooklyn,2020 / 07,5241.4,497.1,492.8,989.9000000000001,6231.299999999999,0.15885930704668372
Brooklyn,2020 / 07,3274.8,325.4,360.1,685.5,3960.3,0.17309294750397697
Queens,2020 / 07,6957.2,1164.7,552.2,1716.9,8674.1,0.19793407961632908
Brooklyn,2020 / 07,3096.7,367.8,352.7,720.5,3817.2,0.18875091690244158
Bronx,2020 / 07,2698.3,280.7,243.6,524.3,3222.6000000000004,0.1626947185502389
Bronx,2020 / 07,3095.1,563.3,343.1,906.4,4001.5,0.22651505685367987
Bronx,2020 / 08,4787.3,713.8,433.3,1147.1,5934.4,0.19329671070369372
Queens,2020 / 08,4636.3,577.7,376.4,954.1,5590.400000000001,0.1706675729822553
Manhattan,2020 / 08,2382.1,391.8,430.0,821.8,3203.8999999999996,0.25649989075813856
Bronx,2020 / 08,1767.8,168.6,128.0,296.6,2064.4,0.14367370664599885
Manhattan,2020 / 08,5377.0,556.5,490.3,1046.8,6423.8,0.16295650549518975
Queens,2020 / 09,4531.6,611.9,392.5,1004.4,5536.0,0.18143063583815028
Brooklyn,2020 / 09,3728.1,457.1,356.8,813.9000000000001,4542.0,0.17919418758256278
Queens,2020 / 09,3511.2,520.5,495.6,1016.1,4527.3,0.2244384069975482
Manhattan,2020 / 09,3016.1,339.8,392.8,732.6,3748.7,0.1954277482860725
Queens,2020 / 09,3133.3,419.6,436.8,856.4000000000001,3989.7000000000003,0.21465273078176306
Queens,2020 / 09,5584.6,625.9,433.2,1059.1,6643.700000000001,0.15941418185649558
Queens,2020 / 10,5410.9,631.2,446.4,1077.6,6488.5,0.1660784464822378
Bronx,2020 / 10,3477.6,449.8,304.2,754.0,4231.6,0.1781831931184422
Brooklyn,2020 / 10,7031.3,446.2,783.2,1229.4,8260.7,0.14882516009539143
Brooklyn,2020 / 10,2302.1,255.6,205.8,461.4,2763.5,0.16696218563415957
Manhattan,2020 / 10,4625.0,825.4,1123.8,1949.1999999999998,6574.2,0.29649234887895104
Brooklyn,2020 / 10,5203.5,505.8,533.9,1039.7,6243.2,0.16653318810866224
Queens,2020 / 10,4502.7,711.4,426.2,1137.6,5640.299999999999,0.20169139939364927
Manhattan,2020 / 10,2833.9,293.6,301.2,594.8,3428.7,0.1734768279522851
Bronx,2020 / 10,2307.4,170.0,167.6,337.6,2645.0,0.12763705103969755
Bronx,2020 / 10,2207.6,222.2,162.1,384.29999999999995,2591.8999999999996,0.14826960916702034
Brooklyn,2020 / 11,4805.0,462.6,336.9,799.5,5604.5,0.14265322508698366
Queens,2020 / 11,4449.3,616.7,400.2,1016.9000000000001,5466.200000000001,0.18603417364897
Queens,2020 / 11,4010.8,405.3,430.4,835.7,4846.5,0.17243371505209945
Queens,2020 / 11,3628.3,443.3,445.6,888.9000000000001,4517.200000000001,0.19678119188878065
Manhattan,2020 / 11,2730.2,238.6,254.6,493.2,3223.3999999999996,0.15300614258236647
Manhattan,2020 / 11,2168.6,245.4,240.3,485.70000000000005,2654.3,0.18298609802961233
Brooklyn,2020 / 11,5117.3,452.8,285.9,738.7,5856.0,0.1261441256830601
Brooklyn,2020 / 11,3424.2,412.1,325.1,737.2,4161.4,0.17715192002691404
Bronx,2020 / 11,3863.3,504.2,328.0,832.2,4695.5,0.1772335214567139
Queens,2020 / 12,3207.7,519.1,563.5,1082.6,4290.299999999999,0.25233666643358277
Queens,2020 / 12,4198.8,691.6,523.5,1215.1,5413.9,0.2244407912964776
Queens,2020 / 12,5563.5,1027.6,578.5,1606.1,7169.6,0.22401528676634677
Bronx,2020 / 12,4395.5,405.9,339.7,745.5999999999999,5141.1,0.14502732878177818
Bronx,2020 / 12,2479.2,270.5,240.7,511.2,2990.3999999999996,0.1709470304975923
Staten Island,2021 / 01,5633.6,777.7,874.2,1651.9,7285.5,0.22673804131494066
Bronx,2021 / 01,2075.5,200.4,148.7,349.1,2424.6,0.14398251257939457
Brooklyn,2021 / 01,4231.1,502.5,356.9,859.4,5090.5,0.16882428052254198
Bronx,2021 / 01,2509.6,454.7,363.3,818.0,3327.6,0.2458228152422166
Bronx,2021 / 01,2092.5,172.2,164.5,336.7,2429.2,0.13860530215708877
Brooklyn,2021 / 01,3250.2,433.5,439.8,873.3,4123.5,0.21178610403783193
Queens,2021 / 02,5060.5,723.7,406.2,1129.9,6190.4,0.18252455414835878
Manhattan,2021 / 02,1121.1,229.1,322.5,551.6,1672.6999999999998,0.32976624618879663
Manhattan,2021 / 02,1875.7,242.3,227.8,470.1,2345.8,0.20040071617358682
Brooklyn,2021 / 02,4257.7,542.2,426.6,968.8000000000001,5226.5,0.18536305366880323
Bronx,2021 / 02,1890.8,177.6,141.7,319.29999999999995,2210.1,0.14447310076467126
Manhattan,2021 / 02,4200.4,471.0,425.7,896.7,5097.099999999999,0.17592356437974538
Manhattan,2021 / 03,5074.6,553.9,504.5,1058.4,6133.0,0.172574596445459
Brooklyn,2021 / 03,2374.0,456.0,580.7,1036.7,3410.7,0.30395519981235525
Bronx,2021 / 03,3978.8,593.2,375.5,968.7,4947.5,0.19579585649317838
Bronx,2021 / 03,2324.2,183.1,176.0,359.1,2683.2999999999997,0.1338277494130362
Bronx,2021 / 03,4260.8,638.8,404.7,1043.5,5304.3,0.1967271836057538
Queens,2021 / 03,5383.3,553.0,397.6,950.6,6333.900000000001,0.15008130851450133
Brooklyn,2021 / 03,3611.7,507.3,499.6,1006.9000000000001,4618.6,0.21800978651539427
Manhattan,2021 / 03,1297.1,240.1,363.6,603.7,1900.8,0.3176031144781145
Brooklyn,2021 / 03,3211.2,278.2,308.9,587.0999999999999,3798.2999999999997,0.15456914935629096
Manhattan,2021 / 03,1918.7,345.6,479.4,825.0,2743.7,0.3006888508218829
Queens,2021 / 03,3975.8,610.8,384.4,995.1999999999999,4971.0,0.20020116676725003
Queens,2021 / 03,4330.1,579.1,364.1,943.2,5273.3,0.1788633303623917
Brooklyn,2021 / 03,5054.1,479.7,518.9,998.5999999999999,6052.700000000001,0.16498422191749132
Manhattan,2021 / 03,2807.6,285.3,296.1,581.4000000000001,3389.0,0.17155503098259076
Bronx,2021 / 03,1710.1,146.9,123.9,270.8,1980.8999999999999,0.13670553788681913
Brooklyn,2021 / 04,3027.2,288.6,329.0,617.6,3644.7999999999997,0.16944688323090432
Manhattan,2021 / 04,4566.1,766.2,1089.7,1855.9,6422.0,0.28899096854562445
Queens,2021 / 04,4092.1,652.4,629.9,1282.3,5374.4,0.23859407561774337
Bronx,2021 / 04,3716.7,570.9,374.7,945.5999999999999,4662.299999999999,0.20281835145743518
Queens,2021 / 04,3166.6,427.8,444.2,872.0,4038.6,0.21591640667558065
Bronx,2021 / 05,3501.7,386.0,262.8,648.8,4150.5,0.15631851584146486
Queens,2021 / 05,7012.6,783.9,752.7,1536.6,8549.2,0.17973611565994477
Staten Island,2021 / 05,4751.9,644.9,511.2,1156.1,5908.0,0.1956838185511171
Brooklyn,2021 / 05,4367.0,420.7,443.1,863.8,5230.8,0.16513726389844763
Brooklyn,2021 / 05,2147.4,231.5,179.1,410.6,2558.0,0.16051602814698984
Bronx,2021 / 05,3946.4,385.0,303.5,688.5,4634.9,0.14854689421562495
Manhattan,2021 / 05,1219.4,172.6,267.9,440.5,1659.9,0.2653774323754443
Bronx,2021 / 05,2389.5,379.5,313.9,693.4,3082.9,0.22491809659735962
Bronx,2021 / 06,2415.0,176.4,172.2,348.6,2763.6,0.12613981762917933
Brooklyn,2021 / 06,5684.1,528.6,341.4,870.0,6554.1,0.13274133748340733
Queens,2021 / 06,7021.3,1058.0,509.0,1567.0,8588.3,0.1824575294295728
Brooklyn,2021 / 06,3908.0,496.6,533.0,1029.6,4937.6,0.20852235904082952
Staten Island,2021 / 06,5203.1,697.7,573.6,1271.3000000000002,6474.400000000001,0.19635796367230943
Manhattan,2021 / 06,2492.7,367.9,514.2,882.1,3374.7999999999997,0.2613784520564182
Bronx,2021 / 06,2405.5,244.3,190.4,434.70000000000005,2840.2,0.15305260192944162
Manhattan,2021 / 07,4385.4,730.4,1064.6,1795.0,6180.4,0.2904342760986344
Brooklyn,2021 / 07,5466.5,527.7,368.8,896.5,6363.0,0.1408926606946409
Brooklyn,2021 / 07,2791.0,210.9,129.4,340.3,3131.3,0.10867690735477277
Staten Island,2021 / 07,6473.4,798.1,834.3,1632.4,8105.799999999999,0.20138666140294606
Manhattan,2021 / 07,2300.2,304.0,298.8,602.8,2903.0,0.2076472614536686
Brooklyn,2021 / 08,5442.7,497.3,693.2,1190.5,6633.2,0.17947596936621843
Brooklyn,2021 / 08,4938.3,414.5,485.8,900.3,5838.6,0.15419792415990133
Brooklyn,2021 / 08,3557.0,445.0,466.2,911.2,4468.2,0.20392999418110203
Manhattan,2021 / 08,4471.3,624.7,962.2,1586.9,6058.200000000001,0.2619424911689941
Queens,2021 / 08,7312.9,771.5,753.5,1525.0,8837.9,0.1725523031489381
Brooklyn,2021 / 08,5864.3,338.6,679.9,1018.5,6882.8,0.14797756726913466
Queens,2021 / 08,5160.2,671.3,591.9,1263.1999999999998,6423.4,0.19665597658560885
Brooklyn,2021 / 08,2252.2,370.7,500.5,871.2,3123.3999999999996,0.27892681052698987
Queens,2021 / 09,3068.1,400.3,436.7,837.0,3905.1,0.21433510025351463
Bronx,2021 / 09,4769.7,653.1,408.3,1061.4,5831.1,0.18202397489324484
Bronx,2021 / 09,4130.5,376.9,319.3,696.2,4826.7,0.14423933536370606
Queens,2021 / 09,4387.6,546.0,372.6,918.6,5306.200000000001,0.1731182390411217
Bronx,2021 / 09,2330.4,224.3,166.0,390.3,2720.7000000000003,0.14345572830521555
Brooklyn,2021 / 09,4543.0,440.4,525.1,965.5,5508.5,0.17527457565580468
Brooklyn,2021 / 09,2418.5,196.3,139.4,335.70000000000005,2754.2,0.12188657323360688
Brooklyn,2021 / 10,4536.1,373.1,490.4,863.5,5399.6,0.1599192532780206
Queens,2021 / 10,4143.6,393.4,446.8,840.2,4983.8,0.16858621935069626
Queens,2021 / 10,7529.9,789.8,802.3,1592.1,9122.0,0.17453409340057005
Brooklyn,2021 / 10,7277.0,398.1,681.9,1080.0,8357.0,0.12923297834151012
Queens,2021 / 11,4199.3,491.2,421.5,912.7,5112.0,0.17854068857589986
Queens,2021 / 11,5206.8,442.3,329.3,771.6,5978.400000000001,0.12906463267763948
Queens,2021 / 11,3255.4,385.7,437.6,823.3,4078.7,0.2018535317625714
Bronx,2021 / 11,3960.1,331.6,215.8,547.4000000000001,4507.5,0.12144204104270662
Bronx,2021 / 11,3535.8,366.0,250.0,616.0,4151.8,0.14836938195481478
Bronx,2021 / 11,2510.5,219.4,161.4,380.8,2891.3,0.13170546121121987
Queens,2021 / 11,4104.0,592.1,596.0,1188.1,5292.1,0.2245044500292889
Bronx,2021 / 11,3856.2,480.6,302.8,783.4000000000001,4639.6,0.16885076299681007
Bronx,2021 / 11,2343.3,175.4,139.9,315.3,2658.6000000000004,0.1185962536673437
Manhattan,2021 / 11,2115.2,299.3,463.8,763.1,2878.2999999999997,0.2651217732689435
Bronx,2021 / 11,2792.6,336.6,287.7,624.3,3416.8999999999996,0.18270947349937078
Brooklyn,2021 / 12,2801.1,317.7,377.5,695.2,3496.3,0.19883877241655465
Manhattan,2021 / 12,2784.6,332.1,410.1,742.2,3526.8,0.21044572984008167
Bronx,2021 / 12,4097.6,640.7,434.6,1075.3000000000002,5172.900000000001,0.20787179338475517
Bronx,2021 / 12,3749.1,613.0,412.9,1025.9,4775.0,0.21484816753926703
Brooklyn,2021 / 12,6916.3,431.2,769.0,1200.2,8116.5,0.1478716195404423
Brooklyn,2021 / 12,3335.7,420.1,453.2,873.3,4209.0,0.2074839629365645
Brooklyn,2021 / 12,2186.2,464.9,671.1,1136.0,3322.2,0.34194208656914094
Queens,2021 / 12,3923.9,534.9,438.6,973.5,4897.4,0.19877894392943196
Bronx,2021 / 12,3460.0,366.3,289.8,656.1,4116.1,0.1593984597070042
