BOROUGH,MONTH,REFUSE_TONS_COLLECTED,MGP_TONS_COLLECTED,PAPER_TONS_COLLECTED,RECYCLABLE_TONS_COLLECTED,TOTAL_WASTE_TONS,CAPTURE_RATE
Brooklyn,2006 / 12,68283.5,5352.7,8958.1,14310.8,82594.3,0.17202827677545102
Brooklyn,2007 / 01,67970.7,5756.9,8988.1,14745.0,82715.7,0.17592305647616835
Brooklyn,2007 / 02,56819.1,4850.7,6983.2,11833.9,68653.0,0.17029259953443207
Brooklyn,2007 / 03,68613.3,5566.7,8544.2,14110.9,82724.2,0.16931085595255846
Brooklyn,2007 / 04,65934.8,5300.2,7996.5,13296.7,79231.5,0.1657479926140716
Brooklyn,2007 / 05,74686.8,5645.4,8205.3,13850.7,88537.5,0.15541227123261667
Brooklyn,2007 / 06,72751.5,6024.6,8724.6,14749.2,87500.7,0.16653710619404574
Brooklyn,2007 / 07,71499.3,5937.3,7847.1,13784.4,85283.7,0.16024661592517406
Brooklyn,2007 / 08,71761.9,5945.4,8087.299999999999,14032.7,85794.6,0.16288535029723192
Brooklyn,2007 / 09,67436.0,5396.2,7843.1,13239.3,80675.3,0.163013859188342
Brooklyn,2007 / 10,73492.6,5616.1,8591.2,14207.300000000001,87699.9,0.16080403255498377
Brooklyn,2007 / 11,69165.6,5432.9,8531.7,13964.6,83130.2,0.16671527927404745
Brooklyn,2007 / 12,69100.3,5263.8,9008.2,14272.0,83372.3,0.1693832453552172
Brooklyn,2008 / 01,66208.0,5995.2,8945.4,14940.6,81148.6,0.18215839689560825
Brooklyn,2008 / 02,59215.399999999994,5169.9,7822.8,12992.7,72208.1,0.17788109391822454
Brooklyn,2008 / 03,64408.2,5461.6,7994.6,13456.2,77864.4,0.17137438628929974
Brooklyn,2008 / 04,68976.2,5545.1,7986.7,13531.800000000001,82508.0,0.1638944575733464
Brooklyn,2008 / 05,70414.3,5500.4,8036.9,13537.300000000001,83951.6,0.1607240513701363
Brooklyn,2008 / 06,69474.3,5710.400000000001,7900.7,13611.1,83085.4,0.16354523194422566
Brooklyn,2008 / 07,70551.0,5943.3,7619.0,13562.3,84113.3,0.16146727319475684
Brooklyn,2008 / 08,64450.1,5413.5,7191.7,12605.2,77055.3,0.1636875427296446
Brooklyn,2008 / 09,69689.0,5613.7,8182.4,13796.1,83485.1,0.16463707936411004
Brooklyn,2008 / 10,67742.1,5666.5,7882.8,13549.300000000001,81291.4,0.16666535298335605
Brooklyn,2008 / 11,63861.4,4979.6,7321.2,12300.8,76162.2,0.1613178934877262
Brooklyn,2008 / 12,69503.8,5931.5,9219.4,15150.9,84654.7,0.1784729433513926
Brooklyn,2009 / 01,61258.0,6018.3,8261.7,14280.0,75538.0,0.18764015358052422
Brooklyn,2009 / 02,55366.6,4761.3,6626.6,11387.9,66754.5,0.17085033534655936
Brooklyn,2009 / 03,64074.4,5211.6,7105.9,12317.5,76391.9,0.1616374544229319
Brooklyn,2009 / 04,67051.2,5639.8,7380.2,13020.0,80071.2,0.1628784352122634
Brooklyn,2009 / 05,69476.5,5454.9,7184.400000000001,12639.300000000001,82115.8,0.15446084877998587
Brooklyn,2009 / 06,73913.5,5940.8,8020.700000000001,13961.5,87875.0,0.15899280350381118
Brooklyn,2009 / 07,70665.9,6014.3,7222.2,13236.5,83902.4,0.15863387847093116
Brooklyn,2009 / 08,67760.1,5757.1,6882.3,12639.4,80399.5,0.15727290225176233
Brooklyn,2009 / 09,69757.5,5624.2,7493.4,13117.6,82875.1,0.15863979263757752
Brooklyn,2009 / 10,69098.5,5694.6,7581.3,13275.9,82374.4,0.16110889746759277
Brooklyn,2009 / 11,66219.9,4756.3,6771.3,11527.6,77747.5,0.1482640984886146
Brooklyn,2009 / 12,67994.8,5895.5,8705.4,14600.9,82595.7,0.17570652494272695
Brooklyn,2010 / 01,60587.6,5692.3,7585.2,13277.5,73865.1,0.17908162997842297
Brooklyn,2010 / 02,49812.4,4386.8,5868.0,10254.8,60067.2,0.16999477796775495
Brooklyn,2010 / 03,76188.3,6050.1,8387.7,14437.8,90626.1,0.16017296240804055
Brooklyn,2010 / 04,67541.7,5544.6,7229.1,12773.7,80315.40000000001,0.15915049769713302
Brooklyn,2010 / 05,65955.6,5270.3,6911.900000000001,12182.2,78137.8,0.15627806036506725
Brooklyn,2010 / 06,74084.2,5845.2,7422.8,13268.0,87352.2,0.15260700203917818
Brooklyn,2010 / 07,67348.9,5687.6,6866.5,12554.1,79903.0,0.1579049593361252
Brooklyn,2010 / 08,67058.9,5209.0,6786.7,11995.7,79054.6,0.15198008705969696
Brooklyn,2010 / 09,68839.4,5554.0,7463.9,13017.9,81857.3,0.15955415000073553
Brooklyn,2010 / 10,68194.5,5294.8,7479.7,12774.5,80969.0,0.1573137048548689
Brooklyn,2010 / 11,69171.7,4921.5,7008.1,11929.6,81101.3,0.147159395225043
Brooklyn,2010 / 12,51216.4,4560.6,6745.1,11305.7,62522.1,0.1804237410798569
Brooklyn,2011 / 01,65029.0,5181.2,6795.1,11976.3,77005.3,0.1550019717848491
Brooklyn,2011 / 02,64329.5,5496.5,7502.3,12998.8,77328.3,0.1681898813659302
Brooklyn,2011 / 03,69425.2,5377.8,7800.9,13178.7,82603.9,0.1601156545840023
Brooklyn,2011 / 04,68131.7,5320.4,7672.5,12992.9,81124.6,0.16065178916271647
Brooklyn,2011 / 05,70583.1,4940.2,7238.3,12178.5,82761.6,0.1472717127353292
Brooklyn,2011 / 06,73700.8,5499.0,7555.7,13054.7,86755.5,0.1510640396884937
Brooklyn,2011 / 07,65394.8,5100.5,6504.4,11604.9,76999.7,0.15194721016412435
Brooklyn,2011 / 08,73619.1,5255.5,7183.700000000001,12439.2,86058.3,0.14530399622356105
Brooklyn,2011 / 09,71074.5,5229.2,7741.1,12970.3,84044.8,0.15461864551781077
Brooklyn,2011 / 10,67868.59999999999,4958.7,7143.3,12102.0,79970.59999999999,0.15141400337060906
Brooklyn,2011 / 11,69752.8,4736.400000000001,7075.5,11811.9,81564.7,0.14514425546361254
Brooklyn,2011 / 12,68070.1,5401.2,8516.6,13917.8,81987.90000000001,0.16948605449672413
Brooklyn,2012 / 01,62656.7,5466.2,7270.6,12736.8,75393.5,0.16782932024129826
Brooklyn,2012 / 02,57797.1,4544.1,6253.5,10797.6,68594.7,0.15791071273380672
Brooklyn,2012 / 03,66110.2,5069.8,7118.2,12188.0,78298.2,0.15614735004749067
Brooklyn,2012 / 04,64194.6,4758.0,6703.6,11461.6,75656.2,0.15139240276129895
Brooklyn,2012 / 05,72833.8,5119.7,7270.4,12390.1,85223.9,0.14569370475680268
Brooklyn,2012 / 06,70987.2,5333.2,7489.6,12822.8,83810.0,0.15297016646374614
Brooklyn,2012 / 07,67306.6,5084.8,6423.3,11508.1,78814.7,0.14605339852961347
Brooklyn,2012 / 08,68608.6,5198.4,6933.6,12132.0,80740.6,0.15083907547071695
Brooklyn,2012 / 09,66406.9,4923.1,7096.0,12019.1,78426.0,0.1531347201719088
Brooklyn,2012 / 10,67245.6,4560.7,6605.7,11166.4,78412.0,0.14273289912278728
Brooklyn,2012 / 11,81047.2,5240.6,7349.5,12590.1,93637.3,0.1381128416942002
Brooklyn,2012 / 12,69065.5,4863.9,7944.2,12808.1,81873.6,0.1557164788363085
Brooklyn,2013 / 01,64977.6,5558.1,7893.7,13451.8,78429.4,0.17042536681730977
Brooklyn,2013 / 02,57202.8,4352.2,6322.3,10674.5,67877.3,0.15708375280514056
Brooklyn,2013 / 03,63585.7,4868.9,6802.400000000001,11671.300000000001,75257.0,0.15528723885651463
Brooklyn,2013 / 04,67864.2,4918.4,6841.3,11759.699999999999,79623.9,0.14705947799354002
Brooklyn,2013 / 05,72598.8,5156.6,7136.8,12293.4,84892.2,0.14528234544354174
Brooklyn,2013 / 06,70383.3,5336.4,7358.5,12694.9,83078.2,0.15282826019607898
Brooklyn,2013 / 07,72226.9,5652.2,6864.8,12517.0,84743.9,0.1483229979224444
Brooklyn,2013 / 08,68512.0,5242.1,6972.3,12214.4,80726.4,0.15195374940703074
Brooklyn,2013 / 09,66564.7,4979.9,6839.8,11819.7,78384.4,0.15140584582371544
Brooklyn,2013 / 10,67883.1,5237.7,7075.3,12313.0,80196.1,0.1539720911998892
Brooklyn,2013 / 11,65813.0,4935.6,6756.8,11692.4,77505.4,0.15120259015123508
Brooklyn,2013 / 12,67991.8,5676.0,8180.0,13856.0,81847.8,0.1683894162009998
Brooklyn,2014 / 01,62620.1,5966.8,7467.6,13434.4,76054.5,0.17635953748376648
Brooklyn,2014 / 02,54961.3,4786.8,6094.0,10880.8,65842.1,0.16460524252016556
Brooklyn,2014 / 03,64417.3,5267.0,6727.2,11994.2,76411.5,0.1573693070295303
Brooklyn,2014 / 04,68984.0,5639.3,7306.7,12946.0,81930.0,0.1581886915594103
Brooklyn,2014 / 05,72754.3,5644.8,7462.1,13106.9,85861.2,0.15323930975599487
Brooklyn,2014 / 06,69367.4,5623.7,7390.2,13013.9,82381.3,0.1589399966899489
Brooklyn,2014 / 07,70818.9,5741.0,7058.4,12799.4,83618.3,0.15435321993211992
Brooklyn,2014 / 08,65279.2,5230.2,6575.1,11805.3,77084.5,0.1545415996526629
Brooklyn,2014 / 09,68892.0,5377.6,7129.5,12507.1,81399.1,0.1544825492979737
Brooklyn,2014 / 10,69068.2,5640.7,7473.3,13114.0,82182.2,0.16025724264411456
Brooklyn,2014 / 11,63934.7,4894.0,6732.8,11626.8,75561.5,0.15454061767778207
Brooklyn,2014 / 12,71080.9,6138.6,8782.7,14921.3,86002.2,0.17427833515824437
Brooklyn,2015 / 01,59581.6,5038.7,6232.2,11270.9,70852.5,0.15891724759509443
Brooklyn,2015 / 02,54074.1,5914.8,7152.0,13066.8,67140.9,0.19436039992198986
Brooklyn,2015 / 03,67027.0,5692.2,7396.3,13088.5,80115.5,0.1643050738840476
Brooklyn,2015 / 04,66505.1,5752.0,7087.6,12839.6,79344.7,0.1627191340721742
Brooklyn,2015 / 05,68914.6,5514.5,6711.5,12226.0,81140.59999999999,0.15222570541779856
Brooklyn,2015 / 06,74655.4,6192.3,7985.9,14178.2,88833.6,0.1605983539735731
Brooklyn,2015 / 07,68822.3,6185.8,6957.4,13143.2,81965.5,0.16233634421642765
Brooklyn,2015 / 08,65188.6,5726.4,6642.7,12369.1,77557.7,0.16095635908112463
Brooklyn,2015 / 09,69625.9,6087.3,7525.4,13612.7,83238.6,0.16573499190249238
Brooklyn,2015 / 10,68525.8,6126.0,7480.0,13606.0,82131.8,0.16771366321607348
Brooklyn,2015 / 11,66269.0,5410.0,6789.5,12199.5,78468.5,0.15821868119989094
Brooklyn,2015 / 12,70054.8,6839.6,9194.8,16034.4,86089.2,0.18803072345652289
Brooklyn,2016 / 01,59938.6,5075.6,5802.3,10877.9,70816.5,0.1564431140888427
Brooklyn,2016 / 02,59921.6,6678.3,7979.7,14658.0,74579.6,0.1975469767669335
Brooklyn,2016 / 03,67324.6,6387.8,7434.2,13822.0,81146.59999999999,0.1731530796320172
Brooklyn,2016 / 04,65870.4,6278.2,6992.4,13270.6,79141.0,0.17080873259927787
Brooklyn,2016 / 05,68138.0,6104.4,7161.2,13265.6,81403.6,0.16561334824245272
Brooklyn,2016 / 06,73879.6,6872.8,7908.9,14781.7,88661.3,0.16954531946044582
Brooklyn,2016 / 07,66641.8,6427.0,7025.5,13452.5,80094.3,0.17116320460892515
Brooklyn,2016 / 08,68773.6,6473.6,6995.8,13469.4,82243.0,0.16684676096559126
Brooklyn,2016 / 09,67291.8,6496.8,7732.7,14229.5,81521.3,0.17724106921640048
Brooklyn,2016 / 10,67430.9,6321.5,7239.5,13561.0,80991.9,0.17042540856791571
Brooklyn,2016 / 11,67958.7,6256.1,7393.9,13650.0,81608.7,0.1705717321453039
Brooklyn,2016 / 12,68165.4,7238.5,9278.7,16517.2,84682.6,0.1977978946922368
Brooklyn,2017 / 01,64964.0,6778.099999999999,7967.4,14745.5,79709.5,0.1872485257525838
Brooklyn,2017 / 02,56696.5,5658.6,6265.900000000001,11924.5,68621.0,0.17708069264740314
Brooklyn,2017 / 03,64986.1,6446.7,7264.9,13711.6,78697.7,0.17870067287475322
Brooklyn,2017 / 04,65114.0,6508.2,7216.8,13725.0,78839.0,0.1772963966924862
Brooklyn,2017 / 05,73647.7,6954.6,7746.3,14700.9,88348.6,0.16996529252005657
Brooklyn,2017 / 06,73293.1,7170.6,7826.5,14997.099999999999,88290.2,0.17401405768724246
Brooklyn,2017 / 07,67901.7,6671.5,7163.9,13835.4,81737.1,0.17276124612107316
Brooklyn,2017 / 08,68292.6,6801.3,7337.0,14138.3,82430.9,0.17539239054827518
Brooklyn,2017 / 09,68211.3,6637.9,7617.2,14255.1,82466.4,0.17666453607663712
Brooklyn,2017 / 10,68232.7,6546.9,7229.2,13776.1,82008.8,0.17117598632822364
Brooklyn,2017 / 11,68268.8,6760.5,7674.2,14434.699999999999,82703.5,0.17764920391383865
Brooklyn,2017 / 12,64975.200000000004,6875.6,8348.4,15224.0,80199.2,0.19332566707171667
Brooklyn,2018 / 01,65251.200000000004,7236.7,7920.7,15157.4,80408.6,0.1909458453216598
Brooklyn,2018 / 02,58425.1,6109.5,6895.4,13004.9,71430.0,0.18521106692828362
Brooklyn,2018 / 03,66562.7,6874.2,7785.9,14660.1,81222.8,0.1845594335742204
Brooklyn,2018 / 04,64297.3,6528.0,7106.099999999999,13634.1,77931.4,0.17790972183028048
Brooklyn,2018 / 05,73658.9,7009.9,7694.2,14704.1,88363.0,0.17002700227923348
Brooklyn,2018 / 06,71291.9,7115.0,7948.5,15063.5,86355.4,0.17804843808392587
Brooklyn,2018 / 07,68409.1,6748.6,7110.3,13858.9,82268.0,0.17192382279182727
Brooklyn,2018 / 08,70279.5,7103.2,7647.8,14751.0,85030.5,0.17759601582647694
Brooklyn,2018 / 09,68281.9,6799.5,7818.3,14617.800000000001,82899.7,0.17976305701788542
Brooklyn,2018 / 10,72326.6,7119.9,7779.3,14899.2,87225.8,0.17416236081009628
Brooklyn,2018 / 11,69679.3,7030.3,8098.2,15128.5,84807.8,0.18111100691756482
Brooklyn,2018 / 12,67165.3,6772.6,8326.5,15099.1,82264.4,0.18657614079776416
Brooklyn,2019 / 01,66146.4,7563.4,8286.0,15849.4,81995.8,0.19623192711215698
Brooklyn,2019 / 02,57494.9,5965.9,6521.599999999999,12487.5,69982.4,0.18120551002237725
Brooklyn,2019 / 03,63655.9,6617.3,7244.2,13861.5,77517.40000000001,0.18243926744235062
Brooklyn,2019 / 04,69246.9,6794.3,7315.5,14109.8,83356.7,0.17280476513365478
Brooklyn,2019 / 05,72840.0,7440.9,7721.9,15162.8,88002.8,0.1756555645400357
Brooklyn,2019 / 06,68303.4,7035.3,7548.2,14583.5,82886.9,0.1792739275958575
Brooklyn,2019 / 07,70845.1,7453.9,7466.6,14920.5,85765.6,0.17758854013155637
Brooklyn,2019 / 08,67221.8,7240.2,7259.8,14500.0,81721.8,0.1810661858642887
Brooklyn,2019 / 09,67139.3,6808.3,7293.7,14102.0,81241.3,0.177168609664146
Brooklyn,2019 / 10,65336.4,6792.3,7164.0,13956.3,79292.7,0.17955530992531424
Brooklyn,2019 / 11,66132.5,6539.5,7047.7,13587.2,79719.7,0.17418555515475037
Brooklyn,2019 / 12,69770.3,7521.5,8925.1,16446.6,86216.9,0.19382422057320262
Brooklyn,2020 / 01,65762.6,7819.5,8172.8,15992.3,81754.90000000001,0.19931961565715234
Brooklyn,2020 / 02,59293.0,6408.2,6672.0,13080.2,72373.2,0.18434456496744567
Brooklyn,2020 / 03,65891.4,7554.0,7635.7,15189.699999999999,81081.1,0.1912835757382662
Brooklyn,2020 / 04,64129.2,8211.7,7405.6,15617.3,79746.5,0.200729278083617
Brooklyn,2020 / 05,71924.3,8415.9,7913.4,16329.3,88253.6,0.18911753006476228
Brooklyn,2020 / 06,78399.0,9296.5,8750.7,18047.2,96446.2,0.19088544096050697
Brooklyn,2020 / 07,77923.4,9206.3,8658.5,17864.8,95788.2,0.18997660730769164
Brooklyn,2020 / 08,76364.6,8460.3,7882.900000000001,16343.2,92707.8,0.17926235883273386
Brooklyn,2020 / 09,77841.7,8493.1,8745.8,17238.9,95080.6,0.18528510926176184
Brooklyn,2020 / 10,76701.3,8561.7,8926.9,17488.6,94189.90000000001,0.18965906976718838
Brooklyn,2020 / 11,74279.8,7486.6,7812.8,15299.4,89579.2,0.17485705804095275
Brooklyn,2020 / 12,74720.0,8846.6,9858.4,18705.0,93425.0,0.2037849625982141
Brooklyn,2021 / 01,67861.8,8186.2,8497.1,16683.3,84545.1,0.20183129244279432
Brooklyn,2021 / 02,59792.8,6557.3,6799.4,13356.7,73149.5,0.1865202769586078
Brooklyn,2021 / 03,75453.5,8171.5,8419.0,16590.5,92044.0,0.1843659697104364
Brooklyn,2021 / 04,73208.6,7942.9,8249.5,16192.4,89401.0,0.18547982407801275
Brooklyn,2021 / 05,73085.6,7504.0,7716.9,15220.9,88306.5,0.17672308446553353
Brooklyn,2021 / 06,81079.9,8149.1,8601.3,16750.4,97830.3,0.1752783129554506
Brooklyn,2021 / 07,76627.3,7817.9,8046.3,15864.2,92491.5,0.17488419666567118
Brooklyn,2021 / 08,74067.2,7288.3,7742.5,15030.8,89098.0,0.17227789520749395
Brooklyn,2021 / 09,77273.5,7764.8,8427.3,16192.1,93465.6,0.17769294815831127
Brooklyn,2021 / 10,77083.6,7056.8,7748.1,14804.9,91888.5,0.166009007351504
Brooklyn,2021 / 11,73244.5,6648.6,7169.3,13817.9,87062.4,0.16311036042790478
Brooklyn,2021 / 12,73540.6,7990.1,9266.7,17256.8,90797.4,0.19499166805277088
Brooklyn,2022 / 01,61794.7,6774.6,7215.7,13990.300000000001,75785.0,0.1886560458691205
Brooklyn,2022 / 02,66142.4,6782.6,7338.2,14120.8,80263.2,0.18001365241084913
Brooklyn,2022 / 03,71068.6,7258.0,7604.3,14862.3,85930.9,0.1779365046461506
Brooklyn,2022 / 04,68263.8,7005.8,7338.3,14344.1,82607.9,0.17779396793793006
Brooklyn,2022 / 05,71285.5,6852.9,7231.6,14084.5,85370.0,0.16939057623374446
Brooklyn,2022 / 06,75393.5,7445.1,7635.1,15080.199999999999,90473.7,0.1707340818206103
Brooklyn,2022 / 07,65753.1,6712.5,6632.4,13344.9,79098.0,0.1724509498103527
Brooklyn,2022 / 08,68013.7,6906.3,6768.3,13674.6,81688.3,0.17064086144755564
Brooklyn,2022 / 09,70496.7,6926.5,7803.2,14729.699999999999,85226.4,0.176543581066357
Brooklyn,2022 / 10,70854.9,6684.5,7463.5,14148.0,85002.9,0.1700411554883171
Brooklyn,2022 / 11,71212.1,6407.4,7154.0,13561.4,84773.5,0.16402379268245107
Brooklyn,2022 / 12,70760.0,7439.6,8828.5,16268.1,87028.09999999999,0.19100449297878017
Brooklyn,2023 / 01,67793.5,7035.8,7722.3,14758.1,82551.59999999999,0.18201628699160988
Brooklyn,2023 / 02,58585.4,5804.1,6019.1,11823.2,70408.6,0.17176589479044443
Brooklyn,2023 / 03,69451.0,6840.8,7254.2,14095.0,83546.0,0.17350897943599003
Brooklyn,2023 / 04,64884.2,6286.8,6401.5,12688.3,77572.5,0.167386589247374
Brooklyn,2023 / 05,73368.3,6829.8,6996.9,13826.699999999999,87195.0,0.16278030936214127
Brooklyn,2023 / 06,70657.9,6852.5,6939.1,13791.6,84449.5,0.16737232930780896
Brooklyn,2023 / 07,67732.5,6649.0,6618.0,13267.0,80999.5,0.1668257496467459
Brooklyn,2023 / 08,69241.4,6731.6,6789.2,13520.8,82762.2,0.16685628659844193
Brooklyn,2023 / 09,71501.6,6679.2,7621.6,14300.8,85802.4,0.17065840947116193
Brooklyn,2023 / 10,72463.2,6626.4,7228.599999999999,13855.0,86318.2,0.16360224594023315
Brooklyn,2023 / 11,69370.7,6567.8,7088.0,13655.8,83026.5,0.16835477658395825
Brooklyn,2023 / 12,69294.3,6900.7,8494.2,15394.9,84689.2,0.18530049115806843
Brooklyn,2024 / 01,69158.90000000001,6984.6,7681.2,14665.8,83824.7,0.1789129003685768
Brooklyn,2024 / 02,60900.9,5982.3,6334.9,12317.2,73218.1,0.17176851541175467
Brooklyn,2024 / 03,67349.3,6418.0,6882.6,13300.599999999999,80649.9,0.16925884417134104
Brooklyn,2024 / 04,71023.9,6514.5,6809.2,13323.7,84347.6,0.1624944674316383
Brooklyn,2024 / 05,75176.1,6908.7,7284.6,14193.300000000001,89369.4,0.16257015237534203
Brooklyn,2024 / 06,70733.0,6467.5,6705.5,13173.0,83906.0,0.16108684111793745
Brooklyn,2024 / 07,70883.8,6728.0,6892.7,13620.699999999999,84504.5,0.16383682091863105
Brooklyn,2024 / 08,68996.9,6656.4,6623.0,13279.4,82276.3,0.1641493832964484
Brooklyn,2024 / 09,67930.6,6157.0,6359.0,12516.0,80446.6,0.15899490925745088
Brooklyn,2024 / 10,71977.1,6640.0,7061.0,13701.0,85678.1,0.16400173296850812
Brooklyn,2024 / 11,68767.7,6225.6,6765.9,12991.5,81759.2,0.16274528101518174
Brooklyn,2024 / 12,70788.9,7132.1,8497.0,15629.1,86418.0,0.18439993477625738
Brooklyn,2025 / 01,66550.3,6936.9,7410.7,14347.6,80897.9,0.18118541816048822
Brooklyn,2025 / 02,58736.7,5813.3,6226.900000000001,12040.2,70776.9,0.17373599417416877
Brooklyn,2025 / 03,68823.4,6440.7,6989.4,13430.1,82253.5,0.1672603394082042
Brooklyn,2025 / 04,18475.7,1684.0,1902.2,3586.2,22061.9,0.16658766688071883
Manhattan,1990 / 01,24.4,0.0,0.0,0.0,0.0,
Manhattan,1990 / 08,15822.8,0.0,0.0,0.0,0.0,
Manhattan,1990 / 09,20579.0,0.0,0.0,0.0,0.0,
Manhattan,1990 / 10,35472.0,0.0,0.0,0.0,0.0,
Manhattan,1990 / 11,43213.8,0.0,0.0,0.0,0.0,
Manhattan,1990 / 12,44226.9,0.0,0.0,0.0,0.0,
Manhattan,1991 / 01,44351.4,0.0,0.0,0.0,0.0,
Manhattan,1991 / 02,38852.799999999996,0.0,0.0,0.0,0.0,
Manhattan,1991 / 03,42709.2,0.0,0.0,0.0,0.0,
Manhattan,1991 / 04,41244.9,0.0,0.0,0.0,0.0,
Manhattan,1991 / 05,45161.1,0.0,0.0,0.0,0.0,
Manhattan,1991 / 06,42049.2,0.0,0.0,0.0,0.0,
Manhattan,1991 / 07,43482.7,0.0,0.0,0.0,0.0,
Manhattan,1991 / 08,43715.5,0.0,0.0,0.0,0.0,
Manhattan,1991 / 09,43379.2,0.0,0.0,0.0,0.0,
Manhattan,1991 / 10,46335.7,0.0,0.0,0.0,0.0,
Manhattan,1991 / 11,44722.9,0.0,0.0,0.0,0.0,
Manhattan,1991 / 12,46044.1,0.0,0.0,0.0,0.0,
Manhattan,1992 / 01,44808.9,0.0,0.0,0.0,0.0,
Manhattan,1992 / 02,40517.5,0.0,0.0,0.0,0.0,
Manhattan,1992 / 03,43687.3,0.0,0.0,0.0,0.0,
Manhattan,1992 / 04,43477.7,0.0,0.0,0.0,0.0,
Manhattan,1992 / 05,43392.2,0.0,0.0,0.0,0.0,
Manhattan,1992 / 06,46106.1,0.0,0.0,0.0,0.0,
Manhattan,1992 / 07,43344.9,0.0,0.0,0.0,0.0,
Manhattan,1992 / 08,42765.6,0.0,0.0,0.0,0.0,
Manhattan,1992 / 09,42453.5,0.0,0.0,0.0,0.0,
Manhattan,1992 / 10,41350.8,0.0,0.0,0.0,0.0,
Manhattan,1992 / 11,40619.6,0.0,0.0,0.0,0.0,
Manhattan,1992 / 12,42777.4,0.0,0.0,0.0,0.0,
Manhattan,1993 / 01,40158.6,0.0,9.9,0.0,0.0,
Manhattan,1993 / 02,35906.2,0.0,0.0,0.0,0.0,
Manhattan,1993 / 03,41053.2,0.0,0.0,0.0,0.0,
Manhattan,1993 / 04,40977.299999999996,337.90000000000003,895.1,1219.5,38466.7,0.028783324880326498
Manhattan,1993 / 05,39108.7,1971.0,4961.0,6915.8,45421.3,0.14496791853758442
Manhattan,1993 / 06,42035.6,2155.3,4808.5,6963.8,48999.4,0.1324355063619419
Manhattan,1993 / 07,39098.9,2477.1,4789.7,7227.2,45722.0,0.15445398775682032
Manhattan,1993 / 08,39181.7,2096.1,4977.7,7073.799999999999,46255.5,0.1459505940931117
Manhattan,1993 / 09,40823.1,2401.2,5882.2,8283.4,49106.5,0.15473744728272987
Manhattan,1993 / 10,40068.3,2562.4,6040.9,8603.3,48671.6,0.16407371478751723
Manhattan,1993 / 11,41962.2,2265.9,5680.5,7946.4,49908.600000000006,0.15402188672628303
Manhattan,1993 / 12,41519.0,2815.2000000000003,6396.1,9211.300000000001,50730.3,0.17053959581471964
Manhattan,1994 / 01,40682.5,2723.0,5296.7,8019.7,48702.2,0.1622961781861684
Manhattan,1994 / 02,36330.1,1951.6,4380.2,6331.8,42661.9,0.14352569085370614
Manhattan,1994 / 03,43105.5,2762.4,6267.7,9030.1,52135.6,0.16610498252474665
Manhattan,1994 / 04,40844.5,2635.7000000000003,6093.6,8729.3,49573.799999999996,0.17419005401271467
Manhattan,1994 / 05,41002.0,2405.8,5347.8,7753.599999999999,48755.6,0.15482523583424226
Manhattan,1994 / 06,43531.3,2606.4,5585.0,8191.4,51722.7,0.15447779436402728
Manhattan,1994 / 07,40157.3,2491.1,4951.5,7442.6,47599.9,0.1585168808232945
Manhattan,1994 / 08,42642.6,2264.1,4869.3,7133.400000000001,49776.0,0.14040434500544746
Manhattan,1994 / 09,41429.0,2498.6,5615.2,8113.8,49542.8,0.15918319347087098
Manhattan,1994 / 10,41498.6,2452.4,5666.7,8119.1,49617.7,0.15993611804575622
Manhattan,1994 / 11,43816.5,2191.8,5238.0,7429.8,51246.3,0.1375680661379854
Manhattan,1994 / 12,43984.2,2944.0,6440.200000000001,9384.199999999999,53368.4,0.17172450759880709
Manhattan,1995 / 01,43405.8,2555.5,4741.4,7296.9,50702.7,0.1402647067320452
Manhattan,1995 / 02,37018.4,2292.1,4669.6,6961.7,43980.1,0.15484845359960003
Manhattan,1995 / 03,41367.8,2677.2,5752.8,8430.0,49797.8,0.16367760583389024
Manhattan,1995 / 04,38770.5,2437.1,5209.1,7646.2,46416.7,0.1625167107693364
Manhattan,1995 / 05,43346.3,2519.3,4827.0,7346.3,50692.6,0.14133977734868325
Manhattan,1995 / 06,42581.2,2731.6,4104.9,6836.5,49417.7,0.13961438847640215
Manhattan,1995 / 07,39855.1,2434.4,3194.2,5628.6,45483.700000000004,0.12847530450544345
Manhattan,1995 / 08,40640.9,2472.9,3456.5,5929.4,46570.3,0.12780143428460156
Manhattan,1995 / 09,40620.7,2593.4,3926.7,6520.099999999999,47140.8,0.1416913911265119
Manhattan,1995 / 10,42115.2,2460.5,3920.2,6380.7,48495.9,0.1313640600185313
Manhattan,1995 / 11,42615.5,2697.4,5290.700000000001,7988.1,50603.6,0.1529014937577192
Manhattan,1995 / 12,41218.5,2789.0,5323.2,8112.2,49330.7,0.1635731287053818
Manhattan,1996 / 01,43987.2,2628.2,4282.3,6910.5,50897.7,0.1307388874866164
Manhattan,1996 / 02,39396.2,2516.3,4560.5,7076.8,46473.0,0.14885817657693334
Manhattan,1996 / 03,41001.0,2664.7,5170.400000000001,7835.099999999999,48836.1,0.15947516462775313
Manhattan,1996 / 04,43090.299999999996,2464.2,5457.9,7922.099999999999,51012.4,0.1487641723569034
Manhattan,1996 / 05,43880.2,2708.2,5827.900000000001,8536.1,52416.3,0.15730451059578524
Manhattan,1996 / 06,41582.9,2481.7000000000003,5166.6,7648.3,49231.2,0.15348232771722656
Manhattan,1996 / 07,42563.6,2319.6,4514.9,6834.5,49398.1,0.13518371410494281
Manhattan,1996 / 08,42094.3,2474.2,5504.4,7978.6,50072.9,0.1583885624940997
